src_file,t0,t1,label,best_overlap_sec,overlap_detail_json,dest_wav
KP007_WWS.wav,11.000,13.000,Non-breathing,0.760,"{""Crackle"": 1.2399999999999984, ""Non-breathing"": 0.7600000000000016}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_11.00-13.00.wav
KP007_WWS.wav,11.500,13.500,Crackle,1.350,"{""Crackle"": 1.3499999999999996, ""Non-breathing"": 0.6500000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_11.50-13.50.wav
KP007_WWS.wav,12.000,14.000,Non-breathing,0.850,"{""Non-breathing"": 0.8500000000000014, ""Crackle"": 1.1499999999999986}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_12.00-14.00.wav
KP007_WWS.wav,12.500,14.500,Non-breathing,0.970,"{""Crackle"": 1.0299999999999994, ""Non-breathing"": 0.9700000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_12.50-14.50.wav
KP007_WWS.wav,13.000,15.000,Non-breathing,0.930,"{""Non-breathing"": 0.9299999999999997, ""Crackle"": 1.0700000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_13.00-15.00.wav
KP007_WWS.wav,13.500,15.500,Non-breathing,0.970,"{""Crackle"": 1.0299999999999994, ""Non-breathing"": 0.9700000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_13.50-15.50.wav
KP007_WWS.wav,14.000,16.000,Non-breathing,0.960,"{""Non-breathing"": 0.9600000000000009, ""Crackle"": 1.0399999999999991}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_14.00-16.00.wav
KP007_WWS.wav,14.500,16.500,Crackle,1.340,"{""Crackle"": 1.3399999999999999, ""Non-breathing"": 0.6600000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_14.50-16.50.wav
KP007_WWS.wav,15.000,17.000,Non-breathing,0.780,"{""Non-breathing"": 0.7799999999999994, ""Crackle"": 1.2200000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_15.00-17.00.wav
KP007_WWS.wav,15.500,17.500,Non-breathing,0.810,"{""Crackle"": 1.190000000000003, ""Non-breathing"": 0.809999999999997}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_15.50-17.50.wav
KP007_WWS.wav,16.000,18.000,Non-breathing,0.930,"{""Non-breathing"": 0.9299999999999962, ""Crackle"": 1.0700000000000038}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_16.00-18.00.wav
KP007_WWS.wav,16.500,18.500,Non-breathing,0.820,"{""Crackle"": 1.1800000000000033, ""Non-breathing"": 0.8199999999999967}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_16.50-18.50.wav
KP007_WWS.wav,17.000,19.000,Non-breathing,0.790,"{""Crackle"": 1.2100000000000009, ""Non-breathing"": 0.7899999999999991}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_17.00-19.00.wav
KP007_WWS.wav,17.500,19.500,Non-breathing,0.950,"{""Non-breathing"": 0.9499999999999993, ""Crackle"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_17.50-19.50.wav
KP007_WWS.wav,18.000,20.000,Non-breathing,0.950,"{""Non-breathing"": 0.9499999999999993, ""Crackle"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_18.00-20.00.wav
KP007_WWS.wav,18.500,20.500,Non-breathing,0.940,"{""Crackle"": 1.0600000000000023, ""Non-breathing"": 0.9399999999999977}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_18.50-20.50.wav
KP007_WWS.wav,19.000,21.000,Non-breathing,0.870,"{""Crackle"": 1.1300000000000026, ""Non-breathing"": 0.8699999999999974}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_19.00-21.00.wav
KP007_WWS.wav,19.500,21.500,Non-breathing,0.850,"{""Non-breathing"": 0.8499999999999979, ""Crackle"": 1.1500000000000021}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_19.50-21.50.wav
KP007_WWS.wav,20.000,22.000,Crackle,1.400,"{""Non-breathing"": 0.5999999999999979, ""Crackle"": 1.4000000000000021}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_20.00-22.00.wav
KP007_WWS.wav,20.500,22.500,Crackle,1.330,"{""Crackle"": 1.3300000000000018, ""Non-breathing"": 0.6699999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_20.50-22.50.wav
KP007_WWS.wav,21.000,23.000,Crackle,1.330,"{""Crackle"": 1.3300000000000018, ""Non-breathing"": 0.6699999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_21.00-23.00.wav
KP007_WWS.wav,21.500,23.500,Non-breathing,0.950,"{""Non-breathing"": 0.9499999999999993, ""Crackle"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_21.50-23.50.wav
KP007_WWS.wav,22.000,24.000,Non-breathing,0.750,"{""Crackle"": 1.25, ""Non-breathing"": 0.75}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_22.00-24.00.wav
KP007_WWS.wav,22.500,24.500,Crackle,1.330,"{""Non-breathing"": 0.6700000000000017, ""Crackle"": 1.3299999999999983}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_22.50-24.50.wav
KP007_WWS.wav,23.000,25.000,Non-breathing,0.930,"{""Non-breathing"": 0.9299999999999997, ""Crackle"": 1.0700000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_23.00-25.00.wav
KP007_WWS.wav,23.500,25.500,Crackle,1.400,"{""Non-breathing"": 0.6000000000000014, ""Crackle"": 1.3999999999999986}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_23.50-25.50.wav
KP007_WWS.wav,24.000,26.000,Crackle,1.320,"{""Crackle"": 1.3200000000000003, ""Non-breathing"": 0.6799999999999997}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_24.00-26.00.wav
KP007_WWS.wav,24.500,26.500,Non-breathing,0.850,"{""Crackle"": 1.1500000000000021, ""Non-breathing"": 0.8499999999999979}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_24.50-26.50.wav
KP007_WWS.wav,25.000,27.000,Crackle,1.320,"{""Non-breathing"": 0.6799999999999997, ""Crackle"": 1.3200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_25.00-27.00.wav
KP007_WWS.wav,25.500,27.500,Crackle,1.340,"{""Crackle"": 1.3400000000000034, ""Non-breathing"": 0.6599999999999966}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_25.50-27.50.wav
KP007_WWS.wav,26.000,28.000,Crackle,1.400,"{""Crackle"": 1.4000000000000021, ""Non-breathing"": 0.5999999999999979}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_26.00-28.00.wav
KP007_WWS.wav,26.500,28.500,Crackle,1.330,"{""Non-breathing"": 0.6699999999999982, ""Crackle"": 1.3300000000000018}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_26.50-28.50.wav
KP007_WWS.wav,27.000,29.000,Crackle,1.350,"{""Crackle"": 1.3500000000000014, ""Non-breathing"": 0.6499999999999986}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP007_WWS_27.00-29.00.wav
KP007_WWS.wav,27.500,29.500,Non-breathing,1.000,"{""Crackle"": 1.0, ""Non-breathing"": 1.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_27.50-29.50.wav
KP007_WWS.wav,28.000,30.000,Non-breathing,1.430,"{""Non-breathing"": 1.4299999999999997, ""Crackle"": 0.5700000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_28.00-30.00.wav
KP007_WWS.wav,28.500,30.500,Non-breathing,1.120,"{""Crackle"": 0.379999999999999, ""Non-breathing"": 1.120000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_28.50-30.50.wav
KP007_WWS.wav,29.000,31.000,Non-breathing,1.000,"{""Non-breathing"": 1.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_29.00-31.00.wav
KP007_WWS.wav,29.500,31.500,Non-breathing,0.500,"{""Non-breathing"": 0.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP007_WWS_29.50-31.50.wav
KP011_WWS.wav,0.000,2.000,Non-breathing,1.050,"{""Non-breathing"": 1.05, ""Crackle"": 0.95}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_0.00-2.00.wav
KP011_WWS.wav,0.500,2.500,Non-breathing,0.860,"{""Non-breathing"": 0.8600000000000001, ""Crackle"": 1.14}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_0.50-2.50.wav
KP011_WWS.wav,1.000,3.000,Crackle,1.620,"{""Non-breathing"": 0.3800000000000001, ""Crackle"": 1.6199999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP011_WWS_1.00-3.00.wav
KP011_WWS.wav,1.500,3.500,Crackle,1.360,"{""Crackle"": 1.3599999999999999, ""Non-breathing"": 0.6400000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP011_WWS_1.50-3.50.wav
KP011_WWS.wav,2.000,4.000,Non-breathing,1.140,"{""Crackle"": 0.8599999999999999, ""Non-breathing"": 1.1400000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_2.00-4.00.wav
KP011_WWS.wav,2.500,4.500,Non-breathing,1.330,"{""Non-breathing"": 1.33, ""Crackle"": 0.6699999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_2.50-4.50.wav
KP011_WWS.wav,3.000,5.000,Non-breathing,1.810,"{""Crackle"": 0.18999999999999995, ""Non-breathing"": 1.81}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_3.00-5.00.wav
KP011_WWS.wav,3.500,5.500,Non-breathing,1.980,"{""Non-breathing"": 1.9800000000000004, ""Crackle"": 0.019999999999999574}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_3.50-5.50.wav
KP011_WWS.wav,4.000,6.000,Non-breathing,1.480,"{""Non-breathing"": 1.4800000000000004, ""Crackle"": 0.5199999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_4.00-6.00.wav
KP011_WWS.wav,4.500,6.500,Non-breathing,0.980,"{""Non-breathing"": 0.9800000000000004, ""Crackle"": 1.0199999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_4.50-6.50.wav
KP011_WWS.wav,5.000,7.000,Non-breathing,0.760,"{""Non-breathing"": 0.7600000000000007, ""Crackle"": 1.2399999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_5.00-7.00.wav
KP011_WWS.wav,5.500,7.500,Crackle,1.720,"{""Crackle"": 1.7199999999999998, ""Non-breathing"": 0.28000000000000025}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP011_WWS_5.50-7.50.wav
KP011_WWS.wav,6.000,8.000,Non-breathing,0.700,"{""Crackle"": 1.2999999999999998, ""Non-breathing"": 0.7000000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_6.00-8.00.wav
KP011_WWS.wav,6.500,8.500,Non-breathing,1.200,"{""Crackle"": 0.7999999999999998, ""Non-breathing"": 1.2000000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_6.50-8.50.wav
KP011_WWS.wav,7.000,9.000,Non-breathing,1.420,"{""Crackle"": 0.5800000000000001, ""Non-breathing"": 1.42}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_7.00-9.00.wav
KP011_WWS.wav,7.500,9.500,Non-breathing,1.920,"{""Crackle"": 0.08000000000000007, ""Non-breathing"": 1.92}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_7.50-9.50.wav
KP011_WWS.wav,8.000,10.000,Non-breathing,2.000,"{""Non-breathing"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_8.00-10.00.wav
KP011_WWS.wav,8.500,10.500,Non-breathing,1.570,"{""Non-breathing"": 1.5700000000000003, ""Crackle"": 0.4299999999999997}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_8.50-10.50.wav
KP011_WWS.wav,9.000,11.000,Non-breathing,1.080,"{""Non-breathing"": 1.08, ""Crackle"": 0.9199999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_9.00-11.00.wav
KP011_WWS.wav,9.500,11.500,Non-breathing,0.820,"{""Non-breathing"": 0.8200000000000003, ""Crackle"": 1.1799999999999997}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_9.50-11.50.wav
KP011_WWS.wav,10.000,12.000,Crackle,1.560,"{""Non-breathing"": 0.4399999999999995, ""Crackle"": 1.5600000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP011_WWS_10.00-12.00.wav
KP011_WWS.wav,10.500,12.500,Non-breathing,0.870,"{""Crackle"": 1.1300000000000008, ""Non-breathing"": 0.8699999999999992}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_10.50-12.50.wav
KP011_WWS.wav,11.000,13.000,Non-breathing,1.360,"{""Non-breathing"": 1.3599999999999994, ""Crackle"": 0.6400000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_11.00-13.00.wav
KP011_WWS.wav,11.500,13.500,Non-breathing,1.620,"{""Crackle"": 0.3800000000000008, ""Non-breathing"": 1.6199999999999992}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_11.50-13.50.wav
KP011_WWS.wav,12.000,14.000,Non-breathing,1.780,"{""Non-breathing"": 1.7799999999999994, ""Crackle"": 0.22000000000000064}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_12.00-14.00.wav
KP011_WWS.wav,12.500,14.500,Non-breathing,1.280,"{""Non-breathing"": 1.2799999999999994, ""Crackle"": 0.7200000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_12.50-14.50.wav
KP011_WWS.wav,13.000,15.000,Non-breathing,1.000,"{""Non-breathing"": 1.0, ""Crackle"": 1.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP011_WWS_13.00-15.00.wav
KP011_WWS.wav,13.500,15.500,Crackle,1.450,"{""Non-breathing"": 0.5500000000000007, ""Crackle"": 1.4499999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Crackle_window/KP011_WWS_13.50-15.50.wav
